publishedAt,authorDisplayName,textDisplay,likeCount,Type,char_count,textDisplay_clean,textDisplay_casefolding,textDisplay_stopword,textDisplay_token,textDisplay_stemming
2024-12-07 10:36:40+00:00,@namiraazzahra9453,aaaa lucu sekali 2 bocillll inii akhirnya bertemuuuuuuu. MIN LANJUT PART 2 YG ABE BIKIN JUS SAMA CIPUNG GAS MINNNNNNNNNN PASTI TRENDINGGGGG,589,Non-Toxic,139,aaaa lucu sekali  bocillll inii akhirnya bertemuuuuuuu MIN LANJUT PART  YG ABE BIKIN JUS SAMA CIPUNG GAS MINNNNNNNNNN PASTI TRENDINGGGGG,aaaa lucu sekali  bocillll inii akhirnya bertemuuuuuuu min lanjut part  yg abe bikin jus sama cipung gas minnnnnnnnnn pasti trendinggggg,aaaa lucu bocillll inii bertemuuuuuuu min part yg abe bikin jus cipung gas minnnnnnnnnn trendinggggg,"['aaaa', 'lucu', 'bocillll', 'inii', 'bertemuuuuuuu', 'min', 'part', 'yg', 'abe', 'bikin', 'jus', 'cipung', 'gas', 'minnnnnnnnnn', 'trendinggggg']","['aaaa', 'lucu', 'bocillll', 'ini', 'bertemuuuuuuu', 'min', 'part', 'yg', 'abe', 'bikin', 'jus', 'cipung', 'gas', 'minnnnnnnnnn', 'trendinggggg']"
2024-12-07 11:40:37+00:00,@erwingenset8060,"MlNNNNNNNNN, PASTl, TRENDlNGGGGGG",3,Non-Toxic,33,MlNNNNNNNNN PASTl TRENDlNGGGGGG,mlnnnnnnnnn pastl trendlngggggg,mlnnnnnnnnn pastl trendlngggggg,"['mlnnnnnnnnn', 'pastl', 'trendlngggggg']","['mlnnnnnnnnn', 'pastl', 'trendlngggggg']"
2024-12-07 10:36:18+00:00,@SalmaSalma-xt7tt,Masya Allah Tabarakallah,5,Non-Toxic,24,Masya Allah Tabarakallah,masya allah tabarakallah,masya allah tabarakallah,"['masya', 'allah', 'tabarakallah']","['masya', 'allah', 'tabarakallah']"
2024-12-07 10:36:16+00:00,@EgoYunizar,â¤â¤ajjahe,1,Non-Toxic,12,ajjahe,ajjahe,ajjahe,['ajjahe'],['ajjahe']
2024-12-07 10:36:06+00:00,@alvizaneta6367,LucuuuukkkkðŸ˜­â¤â¤,1,Non-Toxic,21,Lucuuuukkkk,lucuuuukkkk,lucuuuukkkk,['lucuuuukkkk'],['lucuuuukkkk']
2024-12-07 10:36:01+00:00,@berrairra_,Yeyy akhirnya ketemu sama abeðŸŽ‰â¤,9,Non-Toxic,36,Yeyy akhirnya ketemu sama abe,yeyy akhirnya ketemu sama abe,yeyy ketemu abe,"['yeyy', 'ketemu', 'abe']","['yeyy', 'ketemu', 'abe']"
2024-12-07 10:35:37+00:00,@jefanyafr,Pas banget lagi scroll nongoolll,1,Non-Toxic,32,Pas banget lagi scroll nongoolll,pas banget lagi scroll nongoolll,pas banget scroll nongoolll,"['pas', 'banget', 'scroll', 'nongoolll']","['pas', 'banget', 'scroll', 'nongoolll']"
2024-12-07 10:35:16+00:00,@361-tiara9,gercepp,1,Non-Toxic,7,gercepp,gercepp,gercepp,['gercepp'],['gercepp']
2024-12-07 10:35:15+00:00,@MMM-ls5ig,Editor nya pot gaji ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,0,Non-Toxic,36,Editor nya pot gaji ,editor nya pot gaji ,editor nya pot gaji,"['editor', 'nya', 'pot', 'gaji']","['editor', 'nya', 'pot', 'gaji']"
2024-12-07 10:35:13+00:00,@sunshinee2358,Lucu bgt duo bayikkk. Plus ritsuki pasti heboh ini ðŸ˜…ðŸ˜…ðŸ˜…,66,Non-Toxic,63,Lucu bgt duo bayikkk Plus ritsuki pasti heboh ini ,lucu bgt duo bayikkk plus ritsuki pasti heboh ini ,lucu bgt duo bayikkk plus ritsuki heboh,"['lucu', 'bgt', 'duo', 'bayikkk', 'plus', 'ritsuki', 'heboh']","['lucu', 'bgt', 'duo', 'bayikkk', 'plus', 'ritsuki', 'heboh']"
2024-12-07 11:12:47+00:00,@febiliamarstuti4146,Ritsuki udh sampe indo btw ðŸ¥°ðŸ˜ðŸ˜ðŸ˜,2,Non-Toxic,43,Ritsuki udh sampe indo btw ,ritsuki udh sampe indo btw ,ritsuki udh sampe indo btw,"['ritsuki', 'udh', 'sampe', 'indo', 'btw']","['ritsuki', 'udh', 'sampe', 'indo', 'btw']"
2024-12-07 10:34:55+00:00,@djuanasarah945,Yg tadi mau komen tiba&quot; Ilang ternyata di hapus ðŸ˜…<br>Seneng nya liat duo kesayangan ketemu ðŸ¥°<br>Sehat&quot; Bayi pintar,12,Non-Toxic,130,Yg tadi mau komen tibaquot Ilang ternyata di hapus brSeneng nya liat duo kesayangan ketemu brSehatquot Bayi pintar,yg tadi mau komen tibaquot ilang ternyata di hapus brseneng nya liat duo kesayangan ketemu brsehatquot bayi pintar,yg komen tibaquot ilang hapus brseneng nya liat duo kesayangan ketemu brsehatquot bayi pintar,"['yg', 'komen', 'tibaquot', 'ilang', 'hapus', 'brseneng', 'nya', 'liat', 'duo', 'kesayangan', 'ketemu', 'brsehatquot', 'bayi', 'pintar']","['yg', 'komen', 'tibaquot', 'ilang', 'hapus', 'brseneng', 'nya', 'liat', 'duo', 'sayang', 'ketemu', 'brsehatquot', 'bayi', 'pintar']"
2024-12-07 11:52:24+00:00,@lalamashar5656,Yg tadi dihapus knp kak ? Blm sempet nntn yg tadi ðŸ˜Š,1,Non-Toxic,54,Yg tadi dihapus knp kak  Blm sempet nntn yg tadi ,yg tadi dihapus knp kak  blm sempet nntn yg tadi ,yg dihapus knp kak blm sempet nntn yg,"['yg', 'dihapus', 'knp', 'kak', 'blm', 'sempet', 'nntn', 'yg']","['yg', 'hapus', 'knp', 'kak', 'blm', 'sempet', 'nntn', 'yg']"
2024-12-07 15:50:32+00:00,@sitisopiani2578,â€‹@@lalamashar5656 terlalu terangðŸ˜‚,1,Non-Toxic,38, terlalu terang, terlalu terang,terang,['terang'],['terang']
2024-12-07 10:34:35+00:00,@arilrendika_,"Nah gini dong, tadi menyala sekaliðŸ˜­ðŸ”¥",29,Non-Toxic,42,Nah gini dong tadi menyala sekali,nah gini dong tadi menyala sekali,gini menyala,"['gini', 'menyala']","['gin', 'nyala']"
2024-12-07 15:48:42+00:00,@sitisopiani2578,BenerðŸ˜‚,1,Non-Toxic,9,Bener,bener,bener,['bener'],['bener']
2024-12-09 00:09:59+00:00,@Chatarinaay,Kak ðŸ˜­,0,Non-Toxic,8,Kak ,kak ,kak,['kak'],['kak']
2024-12-07 10:34:32+00:00,@shintyaaritadewi6301,Reupload ? Tadi keterangan video nya,0,Non-Toxic,36,Reupload  Tadi keterangan video nya,reupload  tadi keterangan video nya,reupload keterangan video nya,"['reupload', 'keterangan', 'video', 'nya']","['reupload', 'terang', 'video', 'nya']"
2024-12-07 10:34:32+00:00,@aniswulandari1195,WOPYUUUU,0,Non-Toxic,8,WOPYUUUU,wopyuuuu,wopyuuuu,['wopyuuuu'],['wopyuuuu']
2024-12-07 10:34:29+00:00,@afhiyh425,anjayyy,0,Toxic,7,anjayyy,anjayyy,anjayyy,['anjayyy'],['anjayyy']
2024-12-07 10:34:23+00:00,@InfoRans1717,"nah ini, anak stm ketemu anak al azhar",11,Toxic,38,nah ini anak stm ketemu anak al azhar,nah ini anak stm ketemu anak al azhar,anak stm ketemu anak al azhar,"['anak', 'stm', 'ketemu', 'anak', 'al', 'azhar']","['anak', 'stm', 'ketemu', 'anak', 'al', 'azhar']"
2024-12-07 10:34:22+00:00,@tobronviar2984,kelima. dapata ap yahðŸŽ‰ðŸ˜‚,0,Non-Toxic,29,kelima dapata ap yah,kelima dapata ap yah,dapata ap yah,"['dapata', 'ap', 'yah']","['dapata', 'ap', 'yah']"
2024-12-07 10:34:22+00:00,@trisnamerie5259,Kurang panjang durasinya ðŸ˜¢,0,Non-Toxic,29,Kurang panjang durasinya ,kurang panjang durasinya ,durasinya,['durasinya'],['durasi']
2024-12-07 10:34:20+00:00,@riskaandrianichannel,Finally,0,Non-Toxic,7,Finally,finally,finally,['finally'],['finally']
2024-12-07 10:34:18+00:00,@vinavina7278,Abeeeâ¤â¤â¤â¤ajja,2,Non-Toxic,21,Abeeeajja,abeeeajja,abeeeajja,['abeeeajja'],['abeeeajja']
2024-12-07 10:34:12+00:00,@indiranuridadewi3089,"Nah ini baru bagus, ga ngerusak mata ðŸ˜‚",1,Toxic,41,Nah ini baru bagus ga ngerusak mata ,nah ini baru bagus ga ngerusak mata ,bagus ga ngerusak mata,"['bagus', 'ga', 'ngerusak', 'mata']","['bagus', 'ga', 'ngerusak', 'mata']"
2024-12-07 10:34:06+00:00,@norasuciati5248,wahhh akhirnyaaaaâ¤â¤,1,Non-Toxic,23,wahhh akhirnyaaaa,wahhh akhirnyaaaa,wahhh akhirnyaaaa,"['wahhh', 'akhirnyaaaa']","['wahhh', 'akhirnyaaaa']"
2024-12-07 10:34:03+00:00,@muhammaddikinn255,Wah akhirnya yg di tunggu up juga,1,Non-Toxic,33,Wah akhirnya yg di tunggu up juga,wah akhirnya yg di tunggu up juga,yg tunggu up,"['yg', 'tunggu', 'up']","['yg', 'tunggu', 'up']"
2024-12-07 10:34:00+00:00,@AqilaSyahputri-o2j,Abeee and ajaaaðŸŽ‰,1,Non-Toxic,19,Abeee and ajaaa,abeee and ajaaa,abeee and ajaaa,"['abeee', 'and', 'ajaaa']","['abeee', 'and', 'ajaaa']"
2024-12-07 10:33:59+00:00,@ardirozaqi5797,Kiyutttt,6,Non-Toxic,8,Kiyutttt,kiyutttt,kiyutttt,['kiyutttt'],['kiyutttt']
2024-12-07 10:33:59+00:00,@PaisaAnci,Aa ada abee,5,Non-Toxic,11,Aa ada abee,aa ada abee,aa abee,"['aa', 'abee']","['aa', 'abee']"
2024-12-07 10:33:58+00:00,@sodriyansyah4990,akhirnyaaâ¤,5,Non-Toxic,12,akhirnyaa,akhirnyaa,akhirnyaa,['akhirnyaa'],['akhirnyaa']
2024-12-07 10:33:57+00:00,@aremadefi5073,LUCU BANGET KALIANNN,28,Non-Toxic,20,LUCU BANGET KALIANNN,lucu banget kaliannn,lucu banget kaliannn,"['lucu', 'banget', 'kaliannn']","['lucu', 'banget', 'kaliannn']"
2024-12-07 10:33:56+00:00,@choiriyahwidiawulansari2272,gasssss,0,Non-Toxic,7,gasssss,gasssss,gasssss,['gasssss'],['gasssss']
2024-12-07 10:33:52+00:00,@aguslake3639,Top mantap is the best,1,Non-Toxic,22,Top mantap is the best,top mantap is the best,top mantap is the best,"['top', 'mantap', 'is', 'the', 'best']","['top', 'mantap', 'is', 'the', 'best']"
2024-12-07 10:33:59+00:00,@diyahanggraeni003,Next ritsuki,0,Non-Toxic,12,Next ritsuki,next ritsuki,next ritsuki,"['next', 'ritsuki']","['next', 'ritsuki']"
2024-12-07 10:33:44+00:00,@farihatuddiniyah1824,dih apa sih rayanjaa,0,Toxic,20,dih apa sih rayanjaa,dih apa sih rayanjaa,dih sih rayanjaa,"['dih', 'sih', 'rayanjaa']","['dih', 'sih', 'rayanjaa']"
2024-12-07 10:33:43+00:00,@kamelia-qm7qc,Persis bocil tantrum yg dikampung ku,0,Toxic,36,Persis bocil tantrum yg dikampung ku,persis bocil tantrum yg dikampung ku,persis bocil tantrum yg dikampung ku,"['persis', 'bocil', 'tantrum', 'yg', 'dikampung', 'ku']","['persis', 'bocil', 'tantrum', 'yg', 'kampung', 'ku']"
2024-12-07 10:33:43+00:00,@rezaamelia5796,FINALLY!!!!â¤â¤â¤â¤,0,Non-Toxic,23,FINALLY,finally,finally,['finally'],['finally']
2024-12-07 10:33:38+00:00,@difitayesikha1526,gemesssssssss,4,Non-Toxic,13,gemesssssssss,gemesssssssss,gemesssssssss,['gemesssssssss'],['gemesssssssss']
2024-12-07 10:33:38+00:00,@jihannabila6283,Gercepppppp,1,Non-Toxic,11,Gercepppppp,gercepppppp,gercepppppp,['gercepppppp'],['gercepppppp']
2024-12-07 10:33:34+00:00,@veronimarsha4096,gemeccccc ðŸ¤ðŸ»ðŸ¤ðŸ»,5,Non-Toxic,26,gemeccccc ,gemeccccc ,gemeccccc,['gemeccccc'],['gemeccccc']
2024-12-07 10:33:34+00:00,@KhoiriahSiti,gerceppâ¤ðŸŽ‰,7,Non-Toxic,14,gercepp,gercepp,gercepp,['gercepp'],['gercepp']
2024-12-13 03:33:58+00:00,@mutiarahmawatiisya5313,Abeeeeeeee gemesssssss bgttttt,0,Non-Toxic,30,Abeeeeeeee gemesssssss bgttttt,abeeeeeeee gemesssssss bgttttt,abeeeeeeee gemesssssss bgttttt,"['abeeeeeeee', 'gemesssssss', 'bgttttt']","['abeeeeeeee', 'gemesssssss', 'bgttttt']"
2024-12-13 02:31:00+00:00,@ociiiiii,Abe sm ajja kalo bikin channel berdua pasti subscribersnya langsung pada hujat-hujatan ðŸ˜‚â¤,0,Toxic,94,Abe sm ajja kalo bikin channel berdua pasti subscribersnya langsung pada hujathujatan ,abe sm ajja kalo bikin channel berdua pasti subscribersnya langsung pada hujathujatan ,abe sm ajja kalo bikin channel berdua subscribersnya langsung hujathujatan,"['abe', 'sm', 'ajja', 'kalo', 'bikin', 'channel', 'berdua', 'subscribersnya', 'langsung', 'hujathujatan']","['abe', 'sm', 'ajja', 'kalo', 'bikin', 'channel', 'dua', 'subscribersnya', 'langsung', 'hujathujatan']"
2024-12-13 00:12:29+00:00,@taryychris8508,Aja Abe ..kurang Ritsuki ðŸ˜…,0,Non-Toxic,29,Aja Abe kurang Ritsuki ,aja abe kurang ritsuki ,aja abe ritsuki,"['aja', 'abe', 'ritsuki']","['aja', 'abe', 'ritsuki']"
2024-12-12 16:37:08+00:00,@MufflihahMafachir,Akhirnyaa ditungguÂ² aja ketemu abeðŸ«¶ðŸ¥ºðŸ¥º,0,Non-Toxic,47,Akhirnyaa ditunggu aja ketemu abe,akhirnyaa ditunggu aja ketemu abe,akhirnyaa ditunggu aja ketemu abe,"['akhirnyaa', 'ditunggu', 'aja', 'ketemu', 'abe']","['akhirnyaa', 'tunggu', 'aja', 'ketemu', 'abe']"
2024-12-12 15:54:38+00:00,@inesindriani3162,Para bayi kemasan saset ini gemes bangetðŸ˜‚ðŸ˜‚ðŸ˜‚,0,Non-Toxic,52,Para bayi kemasan saset ini gemes banget,para bayi kemasan saset ini gemes banget,bayi kemasan saset gemes banget,"['bayi', 'kemasan', 'saset', 'gemes', 'banget']","['bayi', 'kemas', 'saset', 'gemes', 'banget']"
2024-12-12 14:11:44+00:00,@ALFHILAIL,yaampunn gemazzznya ontyyy&lt;3,0,Non-Toxic,31,yaampunn gemazzznya ,yaampunn gemazzznya ,yaampunn gemazzznya,"['yaampunn', 'gemazzznya']","['yaampunn', 'gemazzznya']"
2024-12-12 12:04:34+00:00,@hyeewwinna2,gausa ditemenin ajja ny bee,0,Toxic,27,gausa ditemenin ajja ny bee,gausa ditemenin ajja ny bee,gausa ditemenin ajja ny bee,"['gausa', 'ditemenin', 'ajja', 'ny', 'bee']","['gausa', 'ditemenin', 'ajja', 'ny', 'bee']"
2024-12-12 10:45:29+00:00,@gabby1415,attitude dan mental abe top¥ºðŸ¥º,0,Toxic,33,attitude dan mental abe top,attitude dan mental abe top,attitude mental abe top,"['attitude', 'mental', 'abe', 'top']","['attitude', 'mental', 'abe', 'top']"
2024-12-12 10:23:54+00:00,@Erwin123-wr8un,Adek nya pinter banget... Sehat selalu adek,0,Non-Toxic,43,Adek nya pinter banget Sehat selalu adek,adek nya pinter banget sehat selalu adek,adek nya pinter banget sehat adek,"['adek', 'nya', 'pinter', 'banget', 'sehat', 'adek']","['adek', 'nya', 'pinter', 'banget', 'sehat', 'adek']"
2024-12-12 07:44:59+00:00,@selvyasundoro,nakal bjir si cipung,0,Toxic,20,nakal bjir si cipung,nakal bjir si cipung,nakal bjir si cipung,"['nakal', 'bjir', 'si', 'cipung']","['nakal', 'bjir', 'si', 'cipung']"
2024-12-12 09:30:19+00:00,@Susiandriani592,Nakal nya di mana blok . ini pasti org&quot; penghuni toktok dan pesbuk cuma NYAMPAH disini yg suka bully anak kecil .. amit&quot;. Malu sama hijab lu itu nek nenek.,0,Toxic,165,Nakal nya di mana blok  ini pasti orgquot penghuni toktok dan pesbuk cuma NYAMPAH disini yg suka bully anak kecil  amitquot Malu sama hijab lu itu nek nenek,nakal nya di mana blok  ini pasti orgquot penghuni toktok dan pesbuk cuma nyampah disini yg suka bully anak kecil  amitquot malu sama hijab lu itu nek nenek,nakal nya blok orgquot penghuni toktok pesbuk nyampah yg suka bully anak amitquot malu hijab lu nek nenek,"['nakal', 'nya', 'blok', 'orgquot', 'penghuni', 'toktok', 'pesbuk', 'nyampah', 'yg', 'suka', 'bully', 'anak', 'amitquot', 'malu', 'hijab', 'lu', 'nek', 'nenek']","['nakal', 'nya', 'blok', 'orgquot', 'huni', 'toktok', 'pesbuk', 'nyampah', 'yg', 'suka', 'bully', 'anak', 'amitquot', 'malu', 'hijab', 'lu', 'nek', 'nenek']"
2024-12-12 06:35:14+00:00,@Dyafa296,Gemoyy bgtt kalian beduaa pinter bgttt,0,Non-Toxic,38,Gemoyy bgtt kalian beduaa pinter bgttt,gemoyy bgtt kalian beduaa pinter bgttt,gemoyy bgtt beduaa pinter bgttt,"['gemoyy', 'bgtt', 'beduaa', 'pinter', 'bgttt']","['gemoyy', 'bgtt', 'beduaa', 'pinter', 'bgttt']"
2024-12-12 05:33:39+00:00,@sanggapasmasari5865,Rayanza play date dong sama RITSUKI,0,Non-Toxic,35,Rayanza play date dong sama RITSUKI,rayanza play date dong sama ritsuki,rayanza play date ritsuki,"['rayanza', 'play', 'date', 'ritsuki']","['rayanza', 'play', 'date', 'ritsuki']"
2024-12-12 02:15:23+00:00,@irenehoney2552,Gemessss bangettt..pada pinter pinter banget sih nih bocah2 ganteng...pengen ciummmm..â¤ðŸ˜,0,Non-Toxic,93,Gemessss bangetttpada pinter pinter banget sih nih  gantengpengen ciummmm,gemessss bangetttpada pinter pinter banget sih nih  gantengpengen ciummmm,gemessss bangetttpada pinter pinter banget sih nih gantengpengen ciummmm,"['gemessss', 'bangetttpada', 'pinter', 'pinter', 'banget', 'sih', 'nih', 'gantengpengen', 'ciummmm']","['gemessss', 'bangetttpada', 'pinter', 'pinter', 'banget', 'sih', 'nih', 'gantengpengen', 'ciummmm']"
2024-12-11 19:24:05+00:00,@erossanggara2974,Abeâ¤aza,0,Non-Toxic,9,Abeaza,abeaza,abeaza,['abeaza'],['abeaza']
2024-12-11 14:59:28+00:00,@carmenitaurelia,ABE LUCU BANGETTTTT SIKKKK YAAMPUN DUO BOCILðŸ¥¹ðŸ¥¹ðŸ¥¹ðŸ’–,1,Non-Toxic,60,ABE LUCU BANGETTTTT SIKKKK YAAMPUN DUO BOCIL,abe lucu bangettttt sikkkk yaampun duo bocil,abe lucu bangettttt sikkkk yaampun duo bocil,"['abe', 'lucu', 'bangettttt', 'sikkkk', 'yaampun', 'duo', 'bocil']","['abe', 'lucu', 'bangettttt', 'sikkkk', 'yaampun', 'duo', 'bocil']"
2024-12-11 13:51:01+00:00,@1212oke,jgn suka bully anak kecil...pertanda yg bully kurang bahagia hidupnya,0,Non-Toxic,69,jgn suka bully anak kecilpertanda yg bully kurang bahagia hidupnya,jgn suka bully anak kecilpertanda yg bully kurang bahagia hidupnya,jgn suka bully anak kecilpertanda yg bully bahagia hidupnya,"['jgn', 'suka', 'bully', 'anak', 'kecilpertanda', 'yg', 'bully', 'bahagia', 'hidupnya']","['jgn', 'suka', 'bully', 'anak', 'kecilpertanda', 'yg', 'bully', 'bahagia', 'hidup']"
2024-12-11 13:43:25+00:00,@indrianiinur,"gemes amat siih kalian, plis Jan cepet gede dlubâ¤â¤ðŸ˜‚",1,Non-Toxic,58,gemes amat siih kalian plis Jan cepet gede dlub,gemes amat siih kalian plis jan cepet gede dlub,gemes siih plis jan cepet gede dlub,"['gemes', 'siih', 'plis', 'jan', 'cepet', 'gede', 'dlub']","['gemes', 'siih', 'plis', 'jan', 'cepet', 'gede', 'dlub']"
2024-12-11 12:41:51+00:00,@punyakumine,"kalian semua yang mengATASNAMAKAN onty angkelnya abe, trus ngebully ajja, kalian ga diajakðŸ«µ<br>kalian tu cuma hattersnya keluarga andara, semuanya kalian benci, trus ujugÂ² dateng ngebully ajja, tapi yang dibawa abe &amp; keluarga. TO-LOL APA GIMANA SIHðŸ«µðŸ«µðŸ«µðŸ«µ<br><br>ONTY ANGKEL NYA ABE SAYANG SAMA SEMUA ANAK KECIL.",0,Toxic,329,kalian semua yang mengATASNAMAKAN onty angkelnya abe trus ngebully ajja kalian ga diajakbrkalian tu cuma hattersnya keluarga andara semuanya kalian benci trus ujug dateng ngebully ajja tapi yang dibawa abe amp keluarga TOLOL APA GIMANA SIHbrbrONTY ANGKEL NYA ABE SAYANG SAMA SEMUA ANAK KECIL,kalian semua yang mengatasnamakan onty angkelnya abe trus ngebully ajja kalian ga diajakbrkalian tu cuma hattersnya keluarga andara semuanya kalian benci trus ujug dateng ngebully ajja tapi yang dibawa abe amp keluarga tolol apa gimana sihbrbronty angkel nya abe sayang sama semua anak kecil,mengatasnamakan onty angkelnya abe trus ngebully ajja ga diajakbrkalian tu hattersnya keluarga andara benci trus ujug dateng ngebully ajja dibawa abe amp keluarga tolol gimana sihbrbronty angkel nya abe sayang anak,"['mengatasnamakan', 'onty', 'angkelnya', 'abe', 'trus', 'ngebully', 'ajja', 'ga', 'diajakbrkalian', 'tu', 'hattersnya', 'keluarga', 'andara', 'benci', 'trus', 'ujug', 'dateng', 'ngebully', 'ajja', 'dibawa', 'abe', 'amp', 'keluarga', 'tolol', 'gimana', 'sihbrbronty', 'angkel', 'nya', 'abe', 'sayang', 'anak']","['mengatasnamakan', 'onty', 'angkel', 'abe', 'trus', 'ngebully', 'ajja', 'ga', 'diajakbrkalian', 'tu', 'hattersnya', 'keluarga', 'andara', 'benci', 'trus', 'ujug', 'dateng', 'ngebully', 'ajja', 'bawa', 'abe', 'amp', 'keluarga', 'tolol', 'gimana', 'sihbrbronty', 'angkel', 'nya', 'abe', 'sayang', 'anak']"
2024-12-11 12:08:21+00:00,@BobypadmaN,Kak undang ritsuki dong dan natsuki Uma Mega yg kelurga jepang,1,Non-Toxic,62,Kak undang ritsuki dong dan natsuki Uma Mega yg kelurga jepang,kak undang ritsuki dong dan natsuki uma mega yg kelurga jepang,kak undang ritsuki natsuki uma mega yg kelurga jepang,"['kak', 'undang', 'ritsuki', 'natsuki', 'uma', 'mega', 'yg', 'kelurga', 'jepang']","['kak', 'undang', 'ritsuki', 'natsuki', 'uma', 'mega', 'yg', 'kelurga', 'jepang']"
2024-12-11 07:55:07+00:00,@Ilenebyna,Grmes banget bayi2 ini,1,Non-Toxic,22,Grmes banget  ini,grmes banget  ini,grmes banget,"['grmes', 'banget']","['grmes', 'banget']"
2024-12-11 07:52:02+00:00,@Bocahepep0999,"Konten selucu se gemesz ini masi ad yg ngebuly mereka berdua, kelewatan bngt yg ngebully",1,Non-Toxic,88,Konten selucu se gemesz ini masi ad yg ngebuly mereka berdua kelewatan bngt yg ngebully,konten selucu se gemesz ini masi ad yg ngebuly mereka berdua kelewatan bngt yg ngebully,konten selucu gemesz masi ad yg ngebuly berdua kelewatan bngt yg ngebully,"['konten', 'selucu', 'gemesz', 'masi', 'ad', 'yg', 'ngebuly', 'berdua', 'kelewatan', 'bngt', 'yg', 'ngebully']","['konten', 'lucu', 'gemesz', 'mas', 'ad', 'yg', 'ngebuly', 'dua', 'lewat', 'bngt', 'yg', 'ngebully']"
2024-12-11 07:15:03+00:00,@trixieelizabeth9977,Abee cipung sayang,1,Non-Toxic,18,Abee cipung sayang,abee cipung sayang,abee cipung sayang,"['abee', 'cipung', 'sayang']","['abee', 'cipung', 'sayang']"
2024-12-11 05:29:36+00:00,@LitaPricilia-u1y,Awwwww gemez banget ajaâ¤â¤â¤â¤â¤,1,Non-Toxic,38,Awwwww gemez banget aja,awwwww gemez banget aja,awwwww gemez banget aja,"['awwwww', 'gemez', 'banget', 'aja']","['awwwww', 'gemez', 'banget', 'aja']"
2024-12-11 04:10:25+00:00,@audiariputri8282,"Sumpah mereka berdua gemessssszzzzz bangetðŸ˜‚â¤pertemukan mereka lagi dongggg, eh undang si kenkulus juga please ðŸ˜‚ðŸ˜‚",1,Non-Toxic,123,Sumpah mereka berdua gemessssszzzzz bangetpertemukan mereka lagi dongggg eh undang si kenkulus juga please ,sumpah mereka berdua gemessssszzzzz bangetpertemukan mereka lagi dongggg eh undang si kenkulus juga please ,sumpah berdua gemessssszzzzz bangetpertemukan dongggg eh undang si kenkulus please,"['sumpah', 'berdua', 'gemessssszzzzz', 'bangetpertemukan', 'dongggg', 'eh', 'undang', 'si', 'kenkulus', 'please']","['sumpah', 'dua', 'gemessssszzzzz', 'bangetpertemukan', 'dongggg', 'eh', 'undang', 'si', 'kenkulus', 'please']"
2024-12-11 04:03:52+00:00,@putridamayanti5141,Lucu bgt pas aja bilang &quot;abe jangan takut&quot; ðŸ˜©ðŸ¤,1,Non-Toxic,61,Lucu bgt pas aja bilang quotabe jangan takutquot ,lucu bgt pas aja bilang quotabe jangan takutquot ,lucu bgt pas aja bilang quotabe takutquot,"['lucu', 'bgt', 'pas', 'aja', 'bilang', 'quotabe', 'takutquot']","['lucu', 'bgt', 'pas', 'aja', 'bilang', 'quotabe', 'takutquot']"
2024-12-11 03:06:59+00:00,@NisrinaDW,serius ini cuma 10 menit? maunya sampe abe-ajja kuliah ðŸ«´ðŸ»ðŸ«´ðŸ»ðŸ«´ðŸ»,0,Non-Toxic,79,serius ini cuma  menit maunya sampe abeajja kuliah ,serius ini cuma  menit maunya sampe abeajja kuliah ,serius menit maunya sampe abeajja kuliah,"['serius', 'menit', 'maunya', 'sampe', 'abeajja', 'kuliah']","['serius', 'menit', 'mau', 'sampe', 'abeajja', 'kuliah']"
2024-12-11 02:57:07+00:00,@xxxsadrl,pliss jangan cepet besar kaliannnðŸ˜¢,0,Non-Toxic,37,pliss jangan cepet besar kaliannn,pliss jangan cepet besar kaliannn,pliss cepet kaliannn,"['pliss', 'cepet', 'kaliannn']","['pliss', 'cepet', 'kaliannn']"
2024-12-11 02:28:14+00:00,@niningyitno4163,"Penasaran ma akun yg ngehujat,,mau silaturahmi",0,Non-Toxic,46,Penasaran ma akun yg ngehujatmau silaturahmi,penasaran ma akun yg ngehujatmau silaturahmi,penasaran ma akun yg ngehujatmau silaturahmi,"['penasaran', 'ma', 'akun', 'yg', 'ngehujatmau', 'silaturahmi']","['penasaran', 'ma', 'akun', 'yg', 'ngehujatmau', 'silaturahmi']"
2024-12-11 02:11:57+00:00,@AnnisaDeny,"Harus bgt ini undng ritsuki , ritsuki natsuki udh di vlog fadilðŸ˜‚",0,Non-Toxic,67,Harus bgt ini undng ritsuki  ritsuki natsuki udh di vlog fadil,harus bgt ini undng ritsuki  ritsuki natsuki udh di vlog fadil,bgt undng ritsuki ritsuki natsuki udh vlog fadil,"['bgt', 'undng', 'ritsuki', 'ritsuki', 'natsuki', 'udh', 'vlog', 'fadil']","['bgt', 'undng', 'ritsuki', 'ritsuki', 'natsuki', 'udh', 'vlog', 'fadil']"
2024-12-11 02:03:18+00:00,@yuyunsrilestari2477,Klo hot wheels mah...papi yg seneng bro aja..ðŸ˜…,0,Non-Toxic,49,Klo hot wheels mahpapi yg seneng bro aja,klo hot wheels mahpapi yg seneng bro aja,klo hot wheels mahpapi yg seneng bro aja,"['klo', 'hot', 'wheels', 'mahpapi', 'yg', 'seneng', 'bro', 'aja']","['klo', 'hot', 'wheels', 'mahpapi', 'yg', 'neng', 'bro', 'aja']"
